Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kenya,102.0798677,98.53525056,103.7966527,106.5388113,110.3920209,105.9676527,118.79696,120.8265161,127.5024629,132.1049576,139.7572736,149.4640262,171.0050917,196.623957,224.9295883,238.7464875,246.3818154,308.3125532,351.533533,399.1130894,448.8330243,408.3466712,369.3870535,330.9007565,330.1540534,315.390882,359.0680033,381.7059903,386.3559486,369.9833572,370.1001417,340.8064509,332.9499104,226.5211543,273.5217948,336.5653496,436.1957036,462.4045369,483.7086323,430.3672599,411.8213521,408.3606087,401.0923701,441.3914117,462.6182158,522.7768402,699.3997383,840.1916319,915.9989157,1049.121794,1093.639624,1099.315465,1289.780791,1376.829205,1489.919721,1496.653573,1562.076619,1675.988422,1845.783414,1970.08007,1936.250755,2069.661129,2099.301938
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.1728912,575.6439745,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.0492288,279.6195693,308.4096116,321.7270332,380.5064324,433.2349766,476.551886,543.1107024,721.7695225,966.3938386,871.2242269,880.0385218,1123.883144,1177.975261,1282.438248,1279.770784,1121.082696,1120.667058,1242.77022,1308.139785,1451.515638,1256.929226,1365.508304,1655.072698
Cambodia,114.9729551,113.4856841,114.0122049,123.2010249,129.5939342,140.756742,145.1424562,149.827336,162.6272733,146.5443149,107.0877962,144.8423675,74.71591021,102.5776748,85.11632666,,,,,,,,,,,,,,,,,,,247.3485844,262.4428949,315.142348,313.5846723,301.2196654,267.4097962,295.5912853,301.5165985,322.8998639,341.0367658,364.2753017,410.0861329,475.0693943,539.7473654,629.9210766,742.3979723,734.8151187,782.6957386,880.3103044,950.4825446,1015.220881,1098.074538,1170.742816,1281.105971,1400.899265,1533.315985,1671.3854,1577.91174,1625.235021,1759.608023
Kiribati,,,,,,,,,,,248.8862501,261.0170407,317.6949795,523.2954508,1404.970623,907.851803,681.6518209,646.9259906,760.3152777,712.9772015,692.7716457,705.7352656,644.2604256,590.0925831,644.6942992,481.5803289,460.2240988,510.5336185,621.2953531,603.0132662,571.4990747,620.2268292,612.7812546,593.2370865,683.1772931,691.4084269,803.0387135,801.0922106,761.4205679,790.8726756,757.13329,696.9977315,781.3626516,956.8305818,1063.878584,1142.33585,1101.4576,1300.759342,1356.647491,1249.302232,1438.081413,1644.407553,1698.919124,1628.642594,1546.881768,1459.143983,1506.231003,1566.447136,1607.229825,1410.014643,1403.993853,1766.144289,1701.970665
St. Kitts and Nevis,218.2604262,221.9372078,226.3669647,235.945308,251.9318961,261.3413627,285.4818811,339.8148583,305.6183538,343.5569524,362.4799858,440.1845199,516.5897225,546.90155,715.3363062,760.2090617,688.0567511,1020.487038,1137.313547,1359.599352,1588.492453,1883.195327,2010.146801,2039.297513,2326.656529,2634.002643,3119.797207,3550.187379,4179.293642,4696.490011,5346.472568,5439.809105,5920.220954,6363.682668,7027.434091,7367.454411,7748.670312,8581.668224,8665.09906,9070.73027,9275.989746,9973.553451,10398.52528,10119.74478,10882.35294,11711.15471,13747.80934,14660.96321,16491.88509,16374.25689,16427.62101,17571.98446,17293.80605,18315.91468,19945.31517,20025.65235,21079.52097,22148.51243,22533.88205,23204.97056,18553.65714,18035.38614,20262.26714
"Korea, Rep.",158.2741359,93.83138319,106.1597028,146.3024926,123.6063745,108.7231124,133.4798344,161.1594433,198.4348844,243.4261377,279.3087463,301.1787367,324.1928112,406.8970935,563.3524758,617.4560619,834.134208,1055.880041,1405.822374,1783.622313,1715.4224,1883.45598,1992.516778,2198.939291,2413.276501,2482.399956,2834.89034,3554.606009,4748.640644,5817.065567,6609.997283,7636.948064,8126.662062,8884.919464,10385.39046,12564.72437,13402.9946,12398.49045,8281.719483,10672.44756,12257.02066,11561.20717,13165.08362,14672.80575,16496.13162,19402.50263,21743.47745,24086.41044,21350.42798,19143.85161,23079.26013,25097.59543,25459.1689,27179.51701,29252.93124,28737.43917,29280.44032,31600.73587,33447.15628,31902.4169,31721.29891,35142.26427,32422.57449
Kuwait,,,,,,4081.424492,4228.745371,3930.189883,3909.458925,3726.830299,3579.582667,4518.735948,4870.443184,5573.059387,12622.88442,10969.73865,11235.75798,11335.08929,11664.93175,17524.36434,19170.92408,15929.81956,13053.95319,12022.31823,11962.65173,11353.23157,9097.12587,10919.67551,9717.63051,11001.67992,11002.06562,8219.480182,12253.57944,14477.95107,15141.30339,16424.97541,18488.83961,17230.0551,14258.35582,16044.49379,19493.88805,17517.70615,18626.77492,22781.08282,27601.40006,36144.99495,42970.69645,45729.79934,55595.48431,37906.20519,39212.57941,49010.3105,51271.06776,47762.7967,43239.83518,29315.19851,27026.68766,29258.26633,32012.18752,30666.23713,24297.7108,32324.8409,41079.5227
Latin America & Caribbean (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2253.413988,2610.169407,2713.53013,2873.685514,3389.449934,3790.509992,3921.026445,4209.756794,4520.318978,4487.530996,3924.490448,4277.234871,4112.631623,3653.398322,3681.472781,4140.534174,4942.703289,5694.990405,6646.140745,7594.321173,6964.380097,8616.309422,9945.024681,9792.188957,9937.196527,9870.617654,8301.026794,7972.032188,8788.350268,8446.592322,8246.516673,6889.469861,7873.980782,8971.780372
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,482.7373891,632.5272839,461.7105068,274.584925,146.9857673,170.2733689,200.6191481,231.6961552,247.2661115,283.3862983,321.0529113,357.9017031,371.471748,339.1901695,243.9864436,272.3624326,318.7709228,320.4190111,313.6184405,355.6514836,410.251319,467.3795927,581.0102436,699.0413761,887.6397349,936.7903214,1127.835236,1363.72529,1566.009745,1815.440238,1984.50867,2125.459057,2309.049076,2439.463355,2553.361866,2598.505523,2593.355097,2535.623434,2054.430781
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.4605773,770.953665,789.8503921,1279.180626,1560.198708,2079.646174,2468.819841,2959.560851,3393.503399,3834.856217,4127.320054,4091.994007,3994.861144,4021.177263,4307.100827,4458.10858,4625.304247,4630.009214,4665.962801,5162.032959,5957.696754,7149.791498,7695.245415,7914.109568,8500.180563,8255.209211,7665.379692,7802.751368,8172.299476,8679.897422,9225.845155,8925.42186,5599.957523,4136.146575,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.8764697,303.8588056,302.8818868,242.4499372,287.2746919,290.5412149,323.8412258,377.9516288,456.1446999,452.7452289,497.0203654,573.5264222,644.4555767,717.6357533,713.7348824,699.6629469,722.1312268,706.892692,700.0370394,665.8784476,597.5296919,675.6631858,754.5328429
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6821.874017,7368.032884,7623.931968,6745.925687,6164.341276,5396.375074,5785.113755,6262.489468,5471.086891,7112.671615,7424.353472,6465.622203,3789.20527,4738.828475,5823.637943,8108.052608,10060.36104,11158.11227,13921.89923,9560.803808,11611.3586,7784.133214,15765.41979,12589.52971,9408.752546,7867.515731,7945.00605,10529.11627,11838.29871,10542.42902,7034.658364,5908.951323,6716.095985
St. Lucia,,,,,,,,,,,,,,,,,,,,,1400.692003,1569.251987,1452.78962,1534.078457,1925.217083,2142.691539,2522.068096,2745.690566,3098.439562,3464.880118,4073.264627,4253.914269,4603.702186,4608.599312,4740.295984,5008.02743,5123.686514,5184.337012,5593.748414,5825.067308,5846.975502,5558.069371,5562.457123,6055.967957,6494.600349,6866.092387,7618.90542,7975.792541,8528.682085,8259.322338,8672.215668,9110.75181,9231.576254,9542.713574,10007.14451,10290.37157,10574.38658,11270.47471,11563.83043,11773.42748,8951.524766,10916.22708,13030.92848
Latin America & Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324.641556,2670.516006,2789.407713,2972.157208,3446.977814,3828.918112,4025.557802,4285.045014,4623.208385,4607.777744,4101.821972,4463.777455,4318.037793,3830.806154,3852.8887,4374.332619,5214.197325,6028.742891,7015.103332,8055.565992,7478.716444,9164.566397,10306.43066,10311.90706,10450.94094,10539.37441,8723.135457,8421.148077,9255.805976,8977.992553,8772.562194,7393.174719,8478.633406,9559.213456
Least developed countries: UN classification,,,,,,,,,,,,,,,,,,,,,282.7759556,285.3744015,269.2490482,255.2962676,258.0794789,255.6664041,270.9895303,289.4027459,313.3769669,329.423336,372.8326398,394.0585428,298.1511155,299.9172648,285.5293688,284.3822935,289.2050572,295.4086281,297.228933,299.2055206,332.9561611,314.7299495,334.6959248,368.4568407,412.4471413,475.1875694,539.5177103,635.0847101,761.6288665,748.521923,835.6930128,937.5833583,956.4768898,1009.86148,1062.531176,1002.970342,1022.792763,1115.002972,1066.106183,1098.256155,1081.352515,1151.571315,1266.643763
Low income,,,,,,,,,,,,,,,,,,,,,,361.780667,351.6428946,347.4356056,352.9880588,333.8676416,383.0762409,430.4236923,376.1889399,403.9329784,491.3822926,548.7801324,401.5886543,422.1757506,429.0248233,409.1266397,413.8360414,431.6378426,430.5316259,426.5533824,488.2710455,475.1531003,496.8090126,526.0221731,600.2310246,698.1465901,783.2779039,915.1559765,1066.141857,1064.122252,1162.969035,822.3298136,759.4259486,755.0112856,793.5720531,774.2476474,747.3186242,804.8735205,662.8558069,686.2226791,656.6866746,678.65321,750.4669425
Liechtenstein,,,,,,,,,,,4272.339174,4874.740686,5712.078331,7457.14267,8568.798696,10698.61493,11636.88506,12750.20457,18050.48824,20440.89634,21385.40827,20186.52845,20323.74792,20112.20974,19024.26161,19752.60827,28696.11556,38227.03493,41574.49438,39495.84939,49418.01552,50883.16999,55142.72775,55747.20927,63984.2882,78618.48691,79905.9576,72344.65857,77033.21236,81683.4555,75210.13318,74658.45394,79797.54689,90317.73681,100710.6063,105751.4989,114652.2424,130908.3897,143540.5734,126261.3973,141466.8273,158603.609,149461.7856,173659.4118,179467.5162,167809.2699,165845.9952,170875.6821,175286.679,167259.1603,165287.1868,197504.5489,
Sri Lanka,144.1018539,144.1029503,139.6851095,117.9623116,121.5646412,153.8998509,155.0012242,160.7003487,152.0530656,162.184392,185.3671328,187.2282847,197.757935,218.3509815,266.3968505,277.4890863,258.1794369,289.8859036,189.6093475,229.190922,269.3199617,290.5367445,308.8827846,330.0400705,380.7494424,371.5097814,392.5243612,403.8261309,416.0296538,411.2437445,466.8976566,516.7693263,550.5424443,579.990197,650.5535615,716.8007675,758.5064169,818.0287965,850.9856552,838.5636427,869.7534886,832.4273196,865.3021391,978.1686456,1060.136943,1240.518312,1423.190621,1611.175587,2007.026655,2053.766451,2836.974109,3248.04021,3351.892476,3643.832447,3885.623616,3990.353117,4107.829775,4388.201906,4360.584735,4082.694049,3852.389091,3996.571995,3354.383408
Lower middle income,97.20670254,100.4853695,99.66336786,108.1752153,118.6284323,124.9339794,112.1908854,117.2199599,122.4188585,132.7043866,143.3865526,148.0888046,157.0068035,187.0083478,239.429457,258.099566,277.9264039,309.3714857,333.2370626,381.2954971,443.9270578,521.9168732,522.6870933,509.34461,487.1066789,509.9024451,536.5633626,514.2266386,508.3696317,488.945864,511.8927623,470.3118685,476.5006642,467.9375468,498.0759106,574.2955505,640.6788652,654.5698136,649.848889,591.8326604,609.6294547,614.2887057,635.1853107,713.4742967,818.0297285,936.5432248,1081.56784,1313.168919,1456.611718,1445.002635,1702.703066,1912.065826,1982.964483,1991.813175,2062.51992,1979.555371,2037.725326,2159.48629,2179.954062,2238.51882,2123.350264,2405.603576,2561.457576
Low & middle income,149.2473635,145.558849,144.6499276,155.3177686,172.6713317,186.0092569,184.6192564,187.6876311,192.5625945,209.2271176,225.316769,234.5004539,256.1464048,310.0440938,379.3968965,422.0479173,440.2965914,483.8562997,548.5526331,648.086949,770.5207611,840.4340403,793.6212084,774.5190813,775.2281701,759.2814634,760.9588325,789.2404333,828.8981038,824.8236455,905.590099,862.0198684,881.8817713,964.5682137,988.3662721,1094.704943,1184.486616,1234.566512,1184.154379,1109.820172,1198.005648,1191.830888,1204.119498,1336.434195,1562.451005,1832.74199,2144.010709,2611.951566,3081.89531,2971.125974,3566.881094,4148.799232,4355.482215,4547.879824,4640.414993,4342.595213,4320.050193,4688.840218,4908.171921,4966.26046,4735.357322,5526.296135,5811.430475
Lesotho,46.86663762,46.91841282,53.34649782,58.13591895,62.26210177,63.79760764,63.8627607,64.49068779,64.47690581,66.77535442,67.16291998,72.15944934,73.74234711,106.7148711,128.3437938,122.9743097,117.5189991,149.343187,200.2459912,211.9446194,306.5646945,299.9569839,234.3065829,252.6899794,211.7654983,166.1597231,192.1073429,237.0705037,271.3196326,280.3529827,331.5237678,384.9805422,447.1491696,443.16723,459.6627444,518.0212392,483.9207512,505.9388033,467.5879619,457.7043425,443.9499497,412.9622962,388.3674764,580.9372838,761.1810388,850.7753155,910.6185634,848.0773719,885.6593032,866.4751272,1104.811547,1265.857945,1205.859985,1141.360923,1165.05065,1113.836835,994.2397641,1062.456192,1162.978854,1061.223356,917.3563813,1029.506189,969.9357602
Late-demographic dividend,208.3342574,189.6771373,186.66651,193.4366505,218.6929182,243.1305597,257.3145052,247.0921779,241.0043015,263.8106276,293.2777583,314.9575351,349.7625188,426.2947036,471.1798587,494.2852144,501.1019788,574.7137404,673.6746936,822.1718689,978.8324562,956.9331588,911.2678595,924.4685555,931.3655504,899.1698523,897.7045718,990.6223677,1112.068845,1108.664481,1119.032587,1105.55562,1131.270522,1223.137088,1268.62968,1542.858292,1685.168582,1747.580885,1669.269527,1529.730475,1666.767947,1710.590116,1801.197227,2039.119881,2435.127805,2918.734764,3499.414508,4379.956182,5409.69615,5193.547733,6214.135223,7525.550318,7991.471281,8544.801775,8812.628633,8213.980431,8182.344735,9022.30189,9840.394631,9979.383421,9722.310421,11556.48646,12072.76719
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.792582,2327.434857,2830.278071,3166.666533,3113.17906,3293.229979,3525.793632,4141.592702,5499.428989,6700.327192,7854.765279,9230.707981,12285.44705,14944.99665,11820.77616,11987.50841,14376.94786,14367.70942,15729.65247,16551.0182,14263.96458,15008.31324,16885.40739,19186.35959,19615.54915,20381.85578,23849.6157,25064.80891
Luxembourg,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4298.033897,4435.398008,5486.720628,7447.213018,8966.728959,8701.304731,9490.690312,10486.33579,13034.38821,15204.33082,16531.1149,13837.12998,12590.9768,12374.03042,12126.9392,12481.96584,18149.86925,22443.43146,25219.35428,26618.06958,33465.47821,35747.3378,39570.86157,40066.72425,43933.23544,51032.34964,50444.35912,46641.64088,47445.38108,50872.44927,48659.59888,48440.14202,53005.73392,65689.32145,76544.91709,80988.13762,90788.80049,107475.3203,120422.1379,109419.747,110885.9914,119025.0572,112584.6763,120000.1407,123678.7021,105462.0126,106899.2935,110193.2138,116786.5117,112726.4397,116905.3704,133711.7944,125006.0218
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.576733,2431.709,2683.241368,2973.534843,3151.577018,3361.640869,3578.0019,4136.933297,5145.195232,6378.666521,7594.902384,9723.446902,14113.52913,16467.14369,12331.92855,11420.994,13338.96224,13847.33794,15007.49186,15742.39134,13786.4568,14331.75159,15695.11515,17865.03109,17883.34941,18096.20271,20930.39824,21779.50426
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,4450.850509,4255.400822,4715.848864,4734.348835,5115.696532,6278.622836,7053.673354,8020.684101,9269.648637,10390.0486,13197.53253,14881.60634,16233.4071,17764.54713,17751.5365,17652.589,16232.52572,15387.5287,15684.77955,15622.70305,16393.74373,17828.95397,22381.92319,24886.58059,29637.76706,35782.86072,39745.7618,39754.97615,50676.38708,64528.36282,74111.60119,86853.47705,90873.60249,73220.63556,71919.05492,78896.27475,84779.45369,82998.6361,37474.73459,45104.89218,34584.85909
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21344.5873,,,21920.02378,,,,,19691.61671,,20320.71688,
Morocco,172.5993195,167.1652985,191.2201996,208.0873718,213.7559814,219.4827881,208.522934,214.9808655,224.7494659,244.2866516,257.7296448,276.5081177,313.9982605,376.7793274,452.0603333,516.6027222,537.8085938,604.3435059,705.1932373,825.6427612,1097.664795,874.7869263,847.3258667,758.4675903,675.0164795,666.7158203,846.9058838,928.4981079,1076.092773,1081.965332,1219.424438,1282.57959,1317.329956,1217.429077,1348.539063,1455.950317,1585.722778,1416.900391,1658.471802,1627.135132,1492.377075,1500.363403,1590.487305,1936.09021,2177.798828,2237.576172,2433.212646,2751.423584,3180.170654,3118.141602,3067.851807,3302.453125,3164.004639,3377.643555,3430.534424,3139.228271,3132.952148,3288.502686,3492.672607,3498.582764,3258.269043,3767.524902,3441.991455
Monaco,,,,,,,,,,,12077.76404,13315.97767,16169.87026,20857.06474,22324.01449,27894.48997,28393.08999,30911.95001,37681.4378,45087.2083,50900.26312,44171.99267,41461.44622,39040.9278,36516.6897,37590.42966,51943.18822,62341.74452,67133.23753,66829.03894,81813.01979,81158.90739,88882.54955,82983.95938,87042.27225,99431.73862,98927.67724,88844.94464,91110.97729,89742.50297,81763.82767,82410.4005,90151.5464,111309.8697,125435.8943,130818.9819,143289.0729,184639.7501,204097.114,168957.1079,161780.7454,179369.2682,165497.0978,185055.5176,195772.7243,170338.6804,174412.4945,173611.6879,193968.0901,199382.8386,182537.3874,235132.7842,240862.1824
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.586593,575.1454551,657.2921346,578.7346276,399.4998186,440.538684,507.4040763,570.7998662,682.319096,897.1784947,1034.391977,1183.024814,1531.216186,2110.553054,1898.439757,2436.799351,2941.362241,3044.808432,3321.043978,3289.167846,2749.913038,2847.635069,3454.95469,4156.9575,4404.950422,4376.242493,5274.744847,5714.430488
Madagascar,132.6702842,134.2930942,138.3624779,138.4593311,142.5361923,144.2038319,151.6500461,156.8050471,164.5267571,163.7733323,167.4550101,175.3548968,190.2671346,227.4263864,255.9429827,295.6988614,274.2665177,287.8449704,316.2872568,398.4641852,581.3281373,516.9081956,505.2246202,481.1514055,390.0081728,369.2611854,410.6360064,295.018266,284.6004297,275.2632012,330.8435257,265.7937076,294.293435,312.0789333,262.1461278,276.7368025,344.4649474,288.4493808,288.6359375,271.9429822,285.4664632,325.4603011,310.9297109,359.5343847,277.5078266,311.7931266,330.52267,427.8363292,522.830622,455.4073738,459.375408,516.9025393,504.1737377,526.6880196,517.1361831,455.6380346,464.6161584,503.4980587,512.5439915,512.2796656,462.4042288,503.3520812,516.592616
Maldives,,,,,,,,,,,,,,,,,,,,,257.531377,263.9435643,274.5273699,322.4607433,593.8756649,668.0783366,719.3928469,691.40211,798.0418326,869.5835688,955.9336667,1052.753659,1191.271114,1311.467946,1411.631723,1545.223056,1707.021759,1889.026176,1972.623404,2118.721495,2209.988231,3028.05083,3069.039872,3539.801552,4060.534413,3789.232014,5010.163425,5746.644254,6743.130963,6719.330268,7158.061421,7409.331903,7447.415605,8222.558036,8872.128379,9480.431514,9708.141348,10194.74615,11034.7236,11349.85926,7216.816371,10076.31753,11780.81691
Middle East & North Africa,,,,,,,,,344.9033479,371.121913,407.8755859,469.3702372,552.9308244,727.6920725,1320.529515,1416.687185,1732.117208,1948.779521,2021.4235,2576.459509,3231.502406,3230.965717,3116.553392,3054.968566,3016.306682,2998.531451,2985.114101,2666.012042,2454.323737,2476.811828,3161.382467,2171.108418,2318.720371,2323.270378,2425.900691,2601.189869,2846.847409,2929.031847,2820.362795,2996.117599,3283.756264,3202.246523,3127.673078,3405.86244,3940.421569,4636.539283,5308.196613,6119.525493,7442.685879,6567.656796,7524.725208,8320.32302,8794.729803,8471.775586,8345.566904,7217.651624,7158.049769,7337.213549,7565.281634,7444.855634,6579.706726,7696.006608,8973.862585
Mexico,359.5450597,378.2120277,392.9345914,424.189634,485.80005,511.020745,550.4698833,581.7294506,622.4250634,666.7433859,706.3131871,755.3324884,844.1744381,1000.937872,1264.35837,1499.355567,1470.176759,1315.591443,1600.78247,2039.199072,3036.356114,3810.247971,2612.666524,2166.569489,2506.893747,2607.664465,1765.262783,1902.461534,2302.021954,2759.475919,3196.920061,3756.852597,4272.788726,6118.525863,6268.718323,4225.400448,4718.574086,5617.430244,5882.421434,6552.661075,7581.845641,8009.15834,8032.992121,7473.932375,7883.523191,8702.114481,9545.286725,10178.44224,10589.95187,8495.653081,9823.164076,10766.60994,10842.73309,11317.49106,11490.02169,10098.17318,9152.737223,9693.330091,10130.3207,10434.57837,8894.89065,10359.14986,11496.52287
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,933.8029441,1010.095751,1160.500347,1205.865855,1126.199887,1381.523429,1495.251887,1618.055715,1618.164844,1704.258692,1753.490744,1896.55316,2032.138771,2168.358748,2371.306852,2150.995382,2114.397036,2111.944173,2123.68206,2127.240705,2257.2547,2417.392102,2411.291359,2442.079544,2533.564606,2633.2866,2773.418705,2712.373644,2810.533092,3001.319829,3238.887316,3445.315403,3611.699642,3672.680934,3703.649059,4153.117176,4507.622862,4771.359204,5186.833842,5545.600267,6130.437137,6225.179222
Middle income,154.2674319,150.1900672,148.9784344,160.0543267,178.3462555,192.2361325,190.4476124,193.4185007,198.7228218,216.1968306,233.0157159,242.3948417,265.0868606,321.5222829,393.5428873,436.912049,455.4380849,500.3912486,567.9918316,672.8352754,801.3712365,874.5962411,825.1987619,805.1795641,805.741096,790.3285242,788.1724008,814.8186856,862.0876744,856.1420394,937.4578245,887.7670401,918.5281085,1006.44578,1032.089443,1148.354664,1245.391033,1298.874036,1245.445593,1166.385704,1257.816847,1252.931165,1265.64256,1407.966174,1648.653644,1936.050766,2269.892503,2771.469964,3274.573825,3156.762215,3803.998412,4478.614654,4716.812531,4933.771524,5036.885976,4715.505443,4698.955699,5107.250279,5372.268908,5442.662294,5197.802353,6085.764133,6407.498324
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.044329,2424.907674,1207.542898,1343.315289,1795.553116,2372.543713,2327.730787,1959.560738,1875.816627,1915.392811,1861.898998,1823.022677,1989.135373,2440.47883,2795.897393,3072.679632,3362.970693,4079.390404,4841.25366,4584.712431,4577.689543,5098.094701,4728.313079,5241.053601,5495.73138,4861.55616,5149.586764,5450.497069,6108.73917,6070.388054,5965.450232,6778.562878,6591.471314
Mali,,,,,,,,46.78519452,57.54698178,56.07507437,58.46546333,63.25645746,76.66695555,87.32165169,82.01019199,124.2222548,137.9665954,151.3752972,172.8705345,221.0315176,238.680482,204.3011031,173.2970042,165.0272848,153.5388423,170.036076,222.226156,246.7015367,251.7025991,248.6655541,299.8216158,298.5686885,304.0278705,296.4580151,214.3626455,272.7950322,274.4224087,260.3559664,274.9743971,315.171468,263.4983842,299.4121753,326.9666591,381.9485463,427.71732,473.9950468,506.9118387,579.2571409,676.1270011,680.6499586,688.3278659,810.182556,753.3921375,778.7970528,818.4303414,723.5042049,750.0518091,795.6828016,856.3565966,840.1757464,822.9061368,881.5100887,833.2972551
Malta,,,,,,,,,,,828.4216803,874.0663356,975.7588009,1143.620203,1245.361225,1560.112154,1726.559448,2037.897337,2558.740255,3195.552586,3948.403126,3898.243037,3788.050632,3527.04,3332.885357,3322.421283,4194.653939,5083.669139,5814.364771,6040.609862,7191.923603,7558.277383,8220.245518,7296.310144,8000.518005,9171.061035,9438.557327,9724.33797,10273.45181,10720.90588,10432.32806,10402.23333,11289.88974,13669.49722,15197.05661,15888.17246,16723.88427,19485.87115,22205.35677,21083.27705,21798.91429,23155.10353,22526.53702,24769.59623,26753.27338,24921.71418,25623.94163,28813.18534,31785.88483,31727.00707,29597.63616,34881.29127,34127.51056
Myanmar,25.09580903,27.27462975,27.95317857,25.80701014,17.33183336,15.11322745,11.79267644,16.52352817,21.50029776,21.4503143,20.65508383,21.04422015,23.1932712,24.67841195,41.19361772,34.96894616,38.93491698,27.68471145,29.06295787,29.01320651,31.02348536,32.5710221,42.63256291,39.0007734,36.06385773,40.0994376,42.12869799,40.866296,39.6490072,50.98703122,52.74855566,50.8801762,58.47915108,75.69151874,104.6896515,123.3477608,141.0198435,107.3929674,145.103666,188.4219481,195.5509957,140.7761639,145.8175339,223.0637759,223.229847,251.170357,301.5819139,416.6004322,653.8660002,752.9440359,1003.033455,1204.496472,1193.547649,1189.964765,1281.438718,1159.340201,1218.217034,1263.285263,1288.418087,1415.379676,1479.613689,1231.694666,1149.211218
Middle East & North Africa (excluding high income),,,,,,216.1587115,219.3931864,231.1778894,247.561705,267.367798,293.9861871,328.228649,381.4833629,493.1828809,731.9508623,827.7848662,989.6730052,1110.122889,1161.736774,1409.865757,1637.855878,1545.099751,1713.51827,1867.007629,1915.60136,2025.688477,2208.920299,1875.904765,1674.753905,1638.725501,2221.712027,1147.391616,1242.597816,1272.015024,1361.076775,1477.810755,1634.428551,1690.838533,1707.138848,1818.618235,1888.706845,1873.013206,1791.964066,1925.031265,2241.503069,2591.842325,2963.387623,3543.293269,4287.857271,4094.738061,4624.872345,4678.504037,4953.99147,4470.139956,4317.813304,3805.679938,3832.820485,3771.398833,3518.886053,3475.858429,3120.088264,3590.643853,3998.585763
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.065119,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4425.678873,5976.394145,7367.751909,6727.107767,6688.402596,7328.789431,6586.399703,7188.863616,7387.872969,6517.192675,7033.439624,7803.358245,8850.374925,8909.653876,7677.371321,9465.96153,10093.4387
Mongolia,,,,,,,,,,,,,,,,,,,,,,1328.237815,1432.487502,1492.921975,1121.327362,1138.956796,1470.207231,1494.241213,1545.234053,1686.592152,1184.762914,1081.33412,589.141694,338.4565525,402.2650748,623.1574552,570.9379005,495.8218917,467.5139346,435.4184944,463.8538819,512.81947,559.827709,633.9465596,784.912072,986.0180408,1322.640675,1625.318474,2134.949832,1718.914022,2660.288175,3793.743655,4402.304523,4422.300876,4211.939436,3919.351213,3690.756778,3708.248221,4165.022821,4394.94715,4041.174146,4566.14013,5045.5047
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16640.31518,16603.46006,16829.3972,15371.2423,14986.37602,14877.08168,15641.65778,13933.67919,14772.49616,13880.4265,14247.7893,14806.00679,16044.43073,17665.10075,24054.91561,30751.64107,25862.75445,23687.27185,17302.92214,,
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.2568166,202.5563158,202.9501864,198.3593752,196.324434,250.6379459,294.9851828,328.0183292,362.5134664,333.7751383,310.0950625,318.3089925,343.1287471,403.0207131,438.7934727,458.615152,508.0448956,591.4398376,546.6007325,494.584022,615.2786598,681.4921286,681.0651142,690.4432181,603.8385138,435.760991,464.2947213,510.3799965,512.2157638,456.581929,504.0377871,558.2986064
